"CustomerID","Gender","Age","Partner","Dependents","Tenure","MultipleLines","InternetService","OnlineProtect","TechSupport","Streaming","Outage","ContractType","MonthlyCharges","Churn","Pilot"
"2169-RRLFW","Female",61,"No","No",71,2,"No",0,1,0,"Occasional",24,25.6,"No",0
"5214-CHIWJ","Male",19,"No","No",27,1,"No",0,1,0,"Occasional",12,20.3,"No",0
"4717-GHADL","Female",51,"No","No",50,1,"No",2,3,3,"Occasional",24,79.6,"No",0
"3317-HRTNN","Female",75,"No","No",5,0,"DSL",0,2,3,"Frequent",1,45.7,"Yes",0
"9696-RMYBA","Male",43,"No","No",5,1,"Fiber optic",0,2,1,"Occasional",1,80.1,"No",0
"2462-XIIJB","Male",40,"No","No",5,2,"Fiber optic",0,2,1,"Frequent",1,92.5,"Yes",0
"5453-YBTWV","Male",23,"Yes","Yes",70,1,"5G",3,3,1,"Occasional",24,101.1,"No",0
"2325-NBPZG","Female",19,"No","No",3,1,"Fiber optic",1,2,0,"Occasional",1,74.55,"No",0
"2403-BCASL","Male",65,"Yes","Yes",41,2,"Fiber optic",2,3,3,"Occasional",12,111.95,"Yes",0
"4633-MKHYU","Female",30,"No","No",9,1,"Fiber optic",0,2,3,"Occasional",1,88.4,"No",0
"5261-QSHQM","Female",21,"No","No",4,0,"DSL",0,2,0,"Frequent",1,24.45,"Yes",0
"5542-DHSXL","Female",28,"Yes","No",4,1,"DSL",3,2,0,"Occasional",1,54.7,"No",0
"3572-UOLYZ","Female",20,"No","Yes",46,1,"No",0,3,0,"Occasional",1,84.8,"No",0
"6088-BXMRG","Female",50,"Yes","Yes",32,2,"Fiber optic",2,2,3,"Occasional",1,98.85,"No",0
"0361-HJRDX","Female",47,"No","No",68,0,"DSL",3,3,3,"Occasional",24,64.35,"No",0
"6174-NRBTZ","Male",20,"No","No",46,0,"DSL",1,2,0,"Occasional",12,30.75,"No",0
"4238-JSSWH","Female",86,"Yes","No",35,2,"5G",0,2,3,"Occasional",1,102.05,"No",0
"0237-YFUTL","Female",22,"Yes","No",50,2,"Fiber optic",3,3,3,"Occasional",1,109.65,"No",0
"9867-NNXLC","Female",19,"No","No",22,1,"No",0,1,0,"Occasional",1,20.05,"No",0
"6502-MJQAE","Male",38,"No","No",1,1,"Fiber optic",0,2,0,"Occasional",1,69.6,"Yes",0
"5143-WMWOG","Male",37,"No","No",1,1,"No",0,1,0,"Occasional",1,19.95,"Yes",0
"5935-FCCNB","Female",89,"No","No",17,2,"5G",0,2,3,"Occasional",1,94.2,"No",0
"6077-BDPXA","Female",28,"No","No",3,1,"5G",0,2,0,"Occasional",1,70.15,"No",0
"3186-AJIEK","Male",49,"No","No",66,1,"Fiber optic",1,3,3,"Occasional",24,105.65,"No",0
"7839-QRKXN","Female",20,"No","No",1,1,"No",0,1,0,"Occasional",1,20.2,"Yes",0
"0164-XAIRP","Female",63,"No","No",24,1,"No",0,1,0,"Occasional",24,19.55,"No",0
"3374-TTZTK","Male",48,"Yes","No",52,1,"Fiber optic",3,3,3,"Occasional",24,106.3,"No",0
"1450-SKCVI","Female",25,"No","No",56,1,"Fiber optic",2,2,0,"Occasional",1,73.85,"Yes",0
"5868-YWPDW","Male",77,"Yes","No",6,1,"Fiber optic",2,2,2,"Frequent",1,84.2,"Yes",0
"8457-XIGKN","Male",62,"No","No",20,1,"No",0,1,0,"Occasional",1,19.6,"No",0
"2851-MMUTZ","Female",26,"No","No",27,1,"5G",2,3,0,"Occasional",1,56.15,"No",0
"4891-NLUBA","Female",23,"Yes","Yes",61,0,"DSL",2,3,3,"Occasional",24,61.45,"No",0
"8961-QDZZJ","Female",61,"Yes","Yes",57,1,"Fiber optic",2,2,3,"Occasional",12,95,"No",0
"1135-HIORI","Female",41,"Yes","Yes",64,1,"No",2,3,3,"Occasional",12,111.45,"No",0
"7377-DMMRI","Male",61,"No","No",2,1,"5G",1,2,0,"Frequent",1,47.8,"Yes",0
"6172-FECYY","Male",30,"Yes","Yes",49,2,"Fiber optic",0,2,1,"Frequent",1,84.5,"Yes",0
"0022-TCJCI","Male",86,"No","No",45,1,"No",1,2,2,"Frequent",12,62.7,"Yes",0
"1241-EZFMJ","Male",47,"No","No",61,2,"No",0,1,0,"Occasional",24,25.45,"No",0
"8029-XYPWT","Male",88,"Yes","No",71,2,"Fiber optic",3,3,3,"Occasional",24,115.05,"No",0
"9513-DXHDA","Male",19,"No","No",27,1,"No",1,3,3,"Occasional",12,81.7,"No",0
"3178-FESZO","Female",47,"No","No",1,2,"Fiber optic",2,2,3,"Frequent",1,100.25,"Yes",0
"0013-EXCHZ","Female",88,"Yes","No",3,1,"Fiber optic",0,3,1,"Occasional",1,83.9,"Yes",0
"4534-WGCIR","Female",65,"No","No",58,2,"No",0,1,0,"Occasional",24,25.15,"No",0
"2045-BMBTJ","Female",88,"No","No",33,0,"DSL",3,2,3,"Occasional",1,59.45,"No",0
"7291-CDTMJ","Male",61,"No","No",1,1,"No",0,1,0,"Occasional",1,19.65,"No",0
"7143-BQIBA","Male",47,"No","No",10,1,"DSL",1,3,1,"Occasional",1,62.25,"No",0
"0584-BJQGZ","Female",60,"No","No",25,2,"DSL",3,3,1,"Occasional",1,78.35,"No",0
"6229-LSCKB","Male",84,"No","No",6,1,"Fiber optic",0,2,1,"Occasional",1,79.7,"No",0
"2612-RRIDN","Male",51,"No","No",4,1,"Fiber optic",0,2,1,"Frequent",1,81,"Yes",0
"9828-QHFBK","Male",27,"No","No",24,1,"DSL",1,2,0,"Occasional",1,51.15,"No",0
"6546-OPBBH","Male",51,"No","No",51,2,"No",0,1,0,"Occasional",12,23.95,"No",0
"1169-WCVAK","Male",25,"Yes","No",19,2,"Fiber optic",3,3,0,"Occasional",1,88.8,"No",0
"1236-WFCDV","Male",80,"No","No",14,1,"DSL",0,2,3,"Occasional",1,90.45,"Yes",0
"4560-WQAQW","Female",27,"No","No",59,2,"DSL",1,3,2,"Occasional",12,68.7,"No",0
"1345-GKDZZ","Male",21,"No","Yes",6,1,"5G",0,1,0,"Occasional",1,19.55,"No",0
"6635-MYYYZ","Female",64,"No","No",30,1,"DSL",3,3,3,"Occasional",12,85.35,"Yes",0
"6651-RLGGM","Male",22,"Yes","Yes",67,1,"No",0,1,0,"Occasional",24,26.3,"No",0
"5781-BKHOP","Female",40,"Yes","No",72,1,"No",3,2,1,"Occasional",24,100.65,"No",0
"8752-STIVR","Female",35,"No","No",4,1,"Fiber optic",0,2,1,"Frequent",1,79,"Yes",0
"0623-GDISB","Female",57,"No","No",1,1,"DSL",1,2,0,"Occasional",1,48.45,"No",0
"2718-YSKCS","Male",44,"No","No",71,1,"No",0,1,0,"Occasional",24,19.6,"No",0
"1088-AUUZZ","Male",36,"Yes","Yes",56,1,"DSL",3,3,2,"Occasional",24,75.85,"No",0
"6549-BTYPG","Female",57,"Yes","No",60,0,"DSL",2,3,3,"Occasional",24,60.8,"No",0
"2625-TRCZQ","Female",50,"Yes","No",51,0,"5G",2,2,3,"Occasional",1,49.65,"No",0
"1172-VIYBP","Male",19,"Yes","Yes",53,2,"DSL",3,2,2,"Occasional",24,69.7,"No",0
"1792-UXAFY","Female",83,"No","No",17,1,"Fiber optic",2,2,1,"Frequent",1,89.15,"Yes",0
"4526-ZJJTM","Female",77,"Yes","No",25,1,"No",2,2,2,"Occasional",1,88.4,"No",0
"8319-QBEHW","Male",55,"No","No",26,0,"DSL",2,2,1,"Occasional",12,39.95,"No",0
"7180-PISOG","Male",50,"Yes","Yes",1,2,"5G",0,2,0,"Frequent",1,74.5,"Yes",0
"5529-GIBVH","Female",54,"No","No",47,1,"5G",0,1,0,"Occasional",24,20.15,"No",0
"3258-SYSWS","Male",90,"No","No",72,2,"Fiber optic",3,3,3,"Occasional",24,113.8,"No",0
"9444-JTXHZ","Male",47,"Yes","No",1,1,"Fiber optic",0,2,0,"Frequent",1,76.2,"Yes",0
"6029-WTIPC","Male",79,"No","No",37,2,"Fiber optic",0,2,3,"Frequent",1,101.1,"Yes",0
"4983-CCWMC","Male",63,"No","No",3,1,"Fiber optic",0,2,0,"Occasional",1,69.6,"No",0
"5440-FLBQG","Male",65,"Yes","No",69,2,"5G",2,3,3,"Occasional",24,108.4,"Yes",0
"9025-ZRPVR","Male",65,"No","No",9,1,"No",0,1,0,"Occasional",1,18.95,"Yes",0
"9932-WBWIK","Male",20,"No","No",11,1,"No",0,1,0,"Occasional",1,20.35,"No",0
"6688-UZPWD","Female",41,"Yes","No",11,2,"Fiber optic",2,2,3,"Frequent",1,102,"Yes",0
"2305-MRGLV","Male",37,"No","No",28,1,"Fiber optic",0,3,0,"Occasional",1,76.55,"No",0
"2455-USLMV","Female",53,"No","No",31,2,"Fiber optic",1,2,0,"Occasional",1,84.75,"No",0
"8591-TKMZH","Male",22,"Yes","Yes",59,2,"Fiber optic",3,3,3,"Occasional",24,111.1,"No",0
"5656-MJEFC","Male",56,"Yes","Yes",42,0,"5G",1,3,1,"Occasional",24,48.15,"No",0
"1684-FLBGS","Female",48,"Yes","Yes",23,2,"DSL",2,3,1,"Occasional",1,69.5,"No",0
"9801-GDWGV","Female",63,"No","No",39,2,"Fiber optic",2,2,3,"Frequent",1,103.45,"Yes",0
"2664-XJZNO","Male",35,"Yes","Yes",72,1,"Fiber optic",1,3,3,"Occasional",24,104.9,"No",0
"3392-EHMNK","Female",28,"Yes","Yes",67,2,"DSL",2,3,1,"Occasional",24,94.1,"No",0
"7030-NJVDP","Male",53,"Yes","No",24,1,"5G",1,3,2,"Occasional",1,89.25,"No",0
"5198-EFNBM","Male",82,"Yes","No",57,1,"DSL",2,2,1,"Occasional",12,90.65,"No",0
"1682-VCOIO","Male",19,"No","No",23,1,"No",0,1,0,"Occasional",12,20.45,"No",0
"9348-ROUAI","Female",22,"Yes","Yes",59,1,"No",3,3,3,"Occasional",24,90.3,"No",0
"6196-HBOBZ","Male",56,"Yes","No",65,2,"Fiber optic",3,2,1,"Occasional",24,99.35,"No",0
"8896-BQTTI","Male",63,"No","No",1,1,"DSL",0,1,0,"Occasional",1,25,"No",0
"6435-VWCCY","Male",73,"Yes","No",65,2,"Fiber optic",3,2,1,"Occasional",24,92.7,"No",0
"4067-HLYQI","Female",54,"No","No",33,1,"Fiber optic",0,2,0,"Occasional",1,70.4,"No",0
"6925-BAYGL","Female",19,"Yes","No",53,2,"No",0,1,0,"Occasional",24,25.1,"No",0
"3739-YBWAB","Male",63,"No","No",36,0,"DSL",1,2,0,"Occasional",12,35.35,"No",0
"1060-ENTOF","Female",66,"Yes","No",67,2,"5G",3,3,2,"Occasional",12,105.4,"No",0
"4816-OKWNX","Male",29,"Yes","Yes",50,1,"Fiber optic",2,3,3,"Occasional",12,103.4,"No",0
"3765-JXVKY","Female",48,"No","No",1,1,"Fiber optic",2,2,0,"Frequent",1,74.7,"Yes",0
"9503-XJUME","Male",21,"No","Yes",52,1,"No",0,1,0,"Occasional",12,19.65,"No",0
"0374-AACSZ","Female",41,"No","No",1,1,"DSL",1,2,0,"Occasional",1,50.15,"No",0
"4248-HCETZ","Male",69,"Yes","No",30,1,"No",2,2,0,"Frequent",1,79.65,"Yes",0
"5387-ASZNZ","Female",69,"No","No",66,1,"No",3,3,0,"Occasional",12,63.85,"No",0
"1866-OBPNR","Male",36,"No","No",1,1,"5G",2,2,0,"Occasional",1,74.6,"No",0
"7318-EIVKO","Male",44,"No","No",8,2,"5G",0,2,1,"Occasional",1,59.25,"No",0
"4818-QIUFN","Female",84,"No","No",20,2,"Fiber optic",1,2,0,"Frequent",1,79.15,"Yes",0
"2794-XIMMO","Male",36,"Yes","No",53,0,"DSL",2,3,3,"Occasional",12,60.45,"Yes",0
"6772-KSATR","Male",62,"No","No",1,1,"No",1,2,0,"Frequent",1,81.7,"Yes",0
"6702-OHFWR","Male",86,"No","No",1,0,"5G",2,2,2,"Frequent",1,43.3,"Yes",0
"5959-BELXA","Male",82,"No","No",32,2,"Fiber optic",0,2,3,"Frequent",1,96.15,"Yes",0
"0186-CAERR","Male",47,"No","No",71,2,"Fiber optic",3,3,3,"Occasional",12,116.3,"No",0
"2428-HYUNX","Male",76,"Yes","No",44,1,"No",0,1,0,"Occasional",24,19.35,"No",0
"6303-KFWSL","Female",44,"No","No",29,2,"5G",2,2,0,"Occasional",12,55.25,"No",0
"1223-UNPKS","Male",21,"Yes","Yes",20,1,"No",0,1,0,"Occasional",24,20.05,"No",0
"0827-ITJPH","Male",20,"No","No",36,1,"No",0,1,0,"Occasional",24,18.55,"No",0
"5060-TQUQN","Male",61,"Yes","Yes",30,2,"Fiber optic",2,3,0,"Occasional",1,83.55,"No",0
"9479-HYNYL","Female",28,"Yes","No",71,1,"DSL",2,3,3,"Occasional",24,80.7,"No",0
"7994-UYIVZ","Male",64,"Yes","No",8,1,"No",0,2,2,"Occasional",1,85.65,"No",0
"3566-VVORZ","Female",60,"Yes","No",12,1,"DSL",0,2,0,"Occasional",1,45.9,"No",0
"1112-CUNAO","Female",69,"No","No",15,2,"Fiber optic",2,2,2,"Frequent",1,89.85,"Yes",0
"9546-KDTRB","Female",22,"No","No",19,2,"No",0,1,0,"Occasional",1,24.7,"No",0
"3085-QUOZK","Female",50,"No","No",1,1,"DSL",0,2,0,"Frequent",1,43.95,"Yes",0
"6087-YPWHO","Male",63,"Yes","No",72,2,"DSL",3,3,0,"Occasional",24,68.15,"No",0
"7284-BUYEC","Female",61,"No","No",5,1,"No",2,2,3,"Occasional",1,50.95,"No",0
"7054-DMVAS","Male",45,"No","No",54,1,"DSL",3,2,1,"Occasional",24,65.3,"No",0
"8058-JMEQO","Female",81,"No","No",9,2,"No",0,2,2,"Frequent",1,84.45,"Yes",0
"2903-YYTBW","Male",20,"Yes","Yes",1,1,"DSL",0,2,0,"Occasional",1,44.55,"No",0
"5989-AXPUC","Female",40,"Yes","No",68,2,"Fiber optic",3,3,3,"Occasional",24,118.6,"No",0
"9795-SHUHB","Female",64,"Yes","Yes",66,1,"5G",3,3,0,"Occasional",24,58.2,"No",0
"6733-LRIZX","Male",57,"No","No",35,2,"Fiber optic",1,3,3,"Occasional",24,108.95,"No",0
"6860-YRJZP","Male",89,"No","No",9,1,"No",0,2,0,"Occasional",1,74.05,"No",0
"7279-BUYWN","Female",80,"No","No",41,2,"5G",3,2,3,"Frequent",1,113.2,"Yes",0
"0345-HKJVM","Female",31,"No","No",6,1,"Fiber optic",0,2,3,"Frequent",1,89.3,"Yes",0
"0582-AVCLN","Female",44,"No","No",38,1,"No",0,1,0,"Occasional",24,20.3,"No",0
"0565-IYCGT","Male",53,"No","No",69,2,"5G",3,3,2,"Occasional",12,78.6,"Yes",0
"5766-FTRTS","Male",59,"Yes","No",72,1,"No",3,3,3,"Occasional",24,84.45,"No",0
"2141-RRYGO","Female",36,"No","No",4,1,"No",2,2,3,"Frequent",1,68.65,"Yes",0
"2595-KIWPV","Male",48,"No","No",27,1,"No",0,1,0,"Occasional",24,19.7,"No",0
"6445-TNRXS","Male",27,"Yes","Yes",68,2,"5G",3,3,3,"Occasional",24,114.7,"No",0
"4501-UYKBC","Female",72,"No","No",46,2,"DSL",0,3,2,"Occasional",12,69.1,"No",0
"2519-FAKOD","Male",27,"No","Yes",38,1,"No",0,2,3,"Frequent",1,99.25,"Yes",0
"6990-YNRIO","Male",20,"Yes","Yes",65,2,"5G",1,3,3,"Occasional",24,108.65,"Yes",0
"9506-UXUSK","Male",45,"No","No",13,1,"No",0,2,0,"Occasional",1,70.15,"No",0
"7694-VLBWQ","Male",24,"Yes","No",67,2,"5G",2,2,3,"Frequent",12,104.1,"Yes",0
"7422-WNBTY","Male",33,"Yes","No",33,2,"5G",2,2,2,"Occasional",1,93.35,"No",0
"8053-WWDRO","Female",22,"Yes","No",6,1,"No",0,1,0,"Occasional",1,19.5,"Yes",0
"2347-WKKAE","Male",28,"Yes","No",42,2,"Fiber optic",1,2,2,"Occasional",1,94.4,"No",0
"8065-BVEPF","Male",79,"No","No",65,1,"Fiber optic",2,2,3,"Occasional",1,99.1,"No",0
"7079-QRCBC","Female",44,"No","No",24,2,"5G",0,2,3,"Frequent",1,98.75,"Yes",0
"6625-FLENO","Male",57,"No","No",58,1,"5G",0,1,0,"Occasional",24,20.75,"No",0
"0916-KNFAJ","Male",44,"Yes","No",61,2,"DSL",1,2,2,"Occasional",24,69.9,"No",0
"1658-TJVOA","Female",70,"No","No",6,1,"No",1,2,0,"Occasional",1,74.1,"No",0
"7774-OJSXI","Male",53,"No","No",31,1,"DSL",2,2,3,"Frequent",12,103.45,"Yes",0
"0023-XUOPT","Female",55,"Yes","No",13,2,"Fiber optic",2,2,1,"Frequent",1,94.1,"Yes",0
"0594-UFTUL","Male",37,"No","No",13,1,"No",0,1,0,"Occasional",1,19.85,"No",0
"4254-QPEDE","Female",23,"Yes","No",52,0,"DSL",3,3,3,"Occasional",24,66.25,"No",0
"1455-UGQVH","Male",30,"Yes","No",10,2,"Fiber optic",0,2,3,"Frequent",1,98.5,"Yes",0
"4119-ZYPZY","Male",86,"No","No",71,2,"Fiber optic",2,3,3,"Occasional",24,106.8,"No",0
"0064-SUDOG","Female",63,"No","No",12,1,"No",0,1,0,"Occasional",24,20.3,"No",0
"3125-RAHBV","Male",20,"No","No",22,1,"No",0,1,0,"Occasional",12,20.3,"No",0
"1043-YCUTE","Male",19,"Yes","No",56,2,"No",0,1,0,"Occasional",24,25.15,"Yes",0
"9359-JANWS","Female",30,"Yes","No",65,1,"5G",1,3,0,"Occasional",24,58.9,"No",0
"9214-EKVXR","Female",49,"No","No",1,1,"DSL",0,2,0,"Occasional",1,44,"No",0
"7658-UYUQS","Male",78,"Yes","No",21,1,"Fiber optic",0,2,1,"Occasional",1,86.55,"No",0
"1260-TTRXI","Male",30,"No","No",4,1,"DSL",0,2,2,"Frequent",1,54.3,"Yes",0
"2832-KJCRD","Female",63,"No","No",38,2,"Fiber optic",0,3,3,"Occasional",1,103.65,"No",0
"9152-AMKAK","Male",45,"No","No",6,1,"DSL",1,3,3,"Occasional",24,80.25,"No",0
"4291-YZODP","Female",45,"No","No",7,1,"No",0,1,0,"Occasional",12,20.05,"No",0
"2930-UOTMB","Female",48,"No","No",31,2,"DSL",1,3,0,"Occasional",1,65.25,"Yes",0
"8267-ZNYVZ","Female",27,"Yes","No",33,1,"Fiber optic",1,3,3,"Occasional",12,103.75,"Yes",0
"3988-RQIXO","Female",71,"No","No",1,1,"5G",0,2,3,"Frequent",1,91.3,"Yes",0
"2479-BRAMR","Male",67,"Yes","No",41,2,"Fiber optic",1,2,0,"Frequent",1,83.75,"Yes",0
"8838-GPHZP","Female",19,"No","No",63,1,"No",0,1,0,"Occasional",24,20.6,"No",0
"7619-ODSGN","Male",48,"Yes","Yes",24,2,"5G",1,2,0,"Frequent",1,54.75,"Yes",0
"2696-ECXKC","Female",62,"Yes","Yes",55,2,"Fiber optic",1,2,3,"Occasional",12,100.9,"No",0
"6627-CFOSN","Female",45,"No","No",59,2,"Fiber optic",3,2,2,"Occasional",1,99.45,"No",0
"5759-RCVCB","Female",20,"No","No",3,0,"DSL",0,2,1,"Frequent",1,35.2,"Yes",0
"5906-BFOZT","Male",21,"No","No",1,1,"No",0,1,0,"Occasional",1,19.5,"No",0
"2645-QTLMB","Male",42,"No","No",7,1,"Fiber optic",2,2,3,"Frequent",1,94.25,"Yes",0
"7851-FLGGQ","Male",30,"No","No",1,0,"DSL",2,3,2,"Occasional",1,44.65,"Yes",0
"5389-FFVKB","Male",66,"Yes","No",32,1,"Fiber optic",0,2,2,"Frequent",1,80.3,"Yes",0
"9921-EZKBY","Male",23,"No","Yes",33,2,"Fiber optic",1,2,2,"Occasional",1,95.3,"No",0
"8755-IWJHN","Male",66,"Yes","No",69,2,"Fiber optic",2,2,2,"Occasional",1,95.35,"No",0
"2878-DHMIN","Male",20,"Yes","Yes",35,1,"No",0,1,0,"Occasional",12,19.9,"No",0
"2983-ZANRP","Female",46,"Yes","Yes",2,1,"Fiber optic",2,2,0,"Frequent",1,73.55,"Yes",0
"6258-NGCNG","Male",50,"No","No",7,2,"No",0,1,0,"Occasional",1,23.5,"No",0
"4361-JEIVL","Male",60,"No","Yes",1,1,"DSL",0,2,0,"Frequent",1,44.4,"Yes",0
"5156-UMKOW","Female",55,"No","No",3,0,"DSL",2,2,0,"Occasional",1,29.65,"No",0
"0484-FFVBJ","Male",60,"No","No",32,1,"No",0,2,3,"Occasional",12,64.85,"No",0
"7951-QKZPL","Female",20,"Yes","Yes",33,2,"No",0,1,0,"Occasional",24,24.5,"Yes",0
"3617-XLSGQ","Female",52,"Yes","Yes",66,1,"No",3,2,3,"Occasional",24,109.25,"No",0
"8650-RHRKE","Male",22,"No","No",4,0,"DSL",0,2,0,"Frequent",1,29.65,"Yes",0
"3567-PQTSO","Male",27,"Yes","Yes",53,1,"No",2,2,3,"Occasional",12,105.25,"No",0
"2926-JEJJC","Female",51,"No","No",8,1,"No",0,1,0,"Occasional",12,20.2,"No",0
"5656-JAMLX","Male",43,"No","No",62,1,"No",0,1,0,"Occasional",24,19.85,"No",0
"4936-YPJNK","Female",19,"No","No",10,1,"No",0,1,0,"Occasional",1,19.9,"No",0
"8708-XPXHZ","Female",54,"Yes","Yes",42,2,"Fiber optic",0,2,3,"Frequent",1,94.2,"Yes",0
"9588-YRFHY","Male",64,"No","No",49,1,"No",0,1,0,"Occasional",24,19.9,"No",0
"8577-QSOCG","Female",48,"No","No",38,1,"No",0,1,0,"Occasional",24,20.2,"No",0
"0014-BMAQU","Male",55,"Yes","No",63,1,"No",1,3,0,"Occasional",24,84.65,"No",0
"5366-OBVMR","Female",52,"No","No",18,1,"No",0,3,0,"Occasional",1,50.3,"No",0
"1101-SSWAG","Female",41,"Yes","No",15,2,"DSL",0,2,0,"Occasional",1,51.1,"No",0
"6050-IJRHS","Female",62,"Yes","Yes",70,2,"Fiber optic",2,2,3,"Occasional",12,106.5,"No",0
"0875-CABNR","Female",67,"No","No",10,1,"Fiber optic",0,2,2,"Frequent",1,84.6,"Yes",0
"6559-RAKOZ","Male",49,"Yes","Yes",49,2,"No",0,3,3,"Occasional",12,97.95,"No",0
"8853-TZDGH","Female",63,"No","No",72,1,"No",2,3,3,"Occasional",24,111.6,"No",0
"4503-BDXBD","Male",40,"No","No",11,1,"Fiber optic",2,2,0,"Frequent",1,74.95,"Yes",0
"1320-GVNHT","Male",45,"Yes","Yes",72,2,"Fiber optic",3,2,3,"Occasional",24,108.4,"No",0
"1169-SAOCL","Male",37,"No","No",49,2,"No",2,3,3,"Occasional",12,106.65,"No",0
"8821-XNHVZ","Female",41,"Yes","Yes",1,1,"Fiber optic",0,2,1,"Frequent",1,80.05,"Yes",0
"8883-ANODQ","Female",58,"Yes","Yes",68,2,"5G",2,2,0,"Occasional",24,84.4,"No",0
"5651-WYIPH","Female",87,"No","No",18,1,"5G",2,2,0,"Occasional",1,49.85,"No",0
"9840-EFJQB","Female",27,"No","No",1,1,"Fiber optic",2,2,0,"Occasional",1,74.35,"No",0
"5161-XEUVX","Male",39,"Yes","No",37,2,"Fiber optic",0,3,1,"Occasional",24,94.3,"No",0
"7445-WMRBW","Female",22,"No","No",48,2,"DSL",2,3,1,"Occasional",12,73.85,"No",0
"6968-URWQU","Male",58,"Yes","No",43,1,"DSL",0,2,1,"Occasional",12,56.35,"No",0
"1625-JAIIY","Female",25,"Yes","Yes",68,1,"No",0,2,1,"Frequent",12,83,"Yes",0
"5197-PYEPU","Female",59,"Yes","Yes",42,2,"5G",3,2,1,"Occasional",12,94.45,"No",0
"1045-LTCYT","Female",21,"Yes","Yes",8,1,"No",0,1,0,"Occasional",1,21.05,"No",0
"2923-ARZLG","Male",52,"No","No",0,1,"No",0,1,0,"Occasional",12,19.7,"No",0
"8819-ZBYNA","Female",33,"Yes","No",58,2,"Fiber optic",3,3,3,"Occasional",24,109.1,"No",0
"3339-EAQNV","Male",70,"Yes","No",72,2,"Fiber optic",2,2,3,"Occasional",12,97.25,"No",0
"7603-USHJS","Male",39,"No","No",12,2,"Fiber optic",0,2,0,"Frequent",1,73.75,"Yes",0
"7921-BEPCI","Female",27,"No","No",72,2,"DSL",3,2,0,"Occasional",24,59.75,"No",0
"6352-GIGGQ","Male",20,"No","No",67,2,"DSL",3,3,3,"Occasional",12,88.8,"No",0
"5312-TSZVC","Female",63,"No","No",15,1,"5G",0,1,0,"Occasional",12,19.65,"No",0
"8350-NYMVI","Female",41,"No","No",39,0,"DSL",2,3,0,"Occasional",1,41.1,"No",0
"7874-ECPQJ","Female",21,"No","Yes",4,1,"DSL",0,1,0,"Occasional",1,20.05,"No",0
"6121-TNHBO","Female",84,"No","No",63,2,"DSL",3,3,1,"Occasional",12,83,"No",0
"8644-XLFBW","Male",87,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,71.65,"Yes",0
"2418-TPEUN","Female",56,"No","No",56,1,"5G",0,1,0,"Occasional",24,19.8,"No",0
"0637-YLETY","Female",25,"No","No",16,2,"5G",2,2,2,"Frequent",1,95.6,"Yes",0
"0363-SVHYR","Male",63,"Yes","Yes",71,2,"DSL",3,3,3,"Occasional",24,86.85,"No",0
"2228-BZDEE","Female",36,"No","No",54,1,"No",0,1,0,"Occasional",24,20.1,"No",0
"0357-NVCRI","Female",21,"No","Yes",25,1,"No",0,1,0,"Occasional",1,20.05,"No",0
"1663-MHLHE","Male",49,"No","No",1,1,"5G",0,1,0,"Occasional",1,19.2,"No",0
"6116-RFVHN","Female",48,"Yes","No",34,2,"Fiber optic",0,2,3,"Occasional",1,100.45,"No",0
"1429-UYJSV","Female",61,"No","No",12,2,"No",0,1,0,"Occasional",12,19.7,"No",0
"8816-VXNZD","Female",64,"No","No",1,2,"Fiber optic",0,2,0,"Frequent",1,75.1,"Yes",0
"7233-DRTRF","Male",19,"Yes","No",63,2,"Fiber optic",2,2,3,"Occasional",1,102.4,"No",0
"0709-TVGUR","Female",79,"No","No",9,1,"No",0,2,0,"Frequent",1,74.55,"Yes",0
"5158-RIVOP","Female",21,"Yes","Yes",11,1,"5G",0,1,0,"Occasional",24,20.9,"No",0
"7636-PEPNS","Female",55,"Yes","Yes",58,1,"No",0,2,0,"Occasional",12,44.1,"No",0
"7611-YKYTC","Male",32,"Yes","Yes",22,1,"Fiber optic",1,2,0,"Occasional",1,75,"No",0
"4745-LSPLO","Male",55,"No","No",1,1,"No",0,1,0,"Occasional",1,20.5,"Yes",0
"7649-PHJVR","Male",40,"No","No",11,1,"5G",0,1,0,"Occasional",12,19.5,"No",0
"1734-ZMNTZ","Female",22,"Yes","Yes",11,2,"No",0,1,0,"Occasional",24,25,"No",0
"9391-DXGGG","Female",90,"No","No",44,1,"No",2,2,2,"Occasional",12,89.15,"No",0
"0567-GGCAC","Female",47,"No","No",7,1,"No",3,2,0,"Occasional",1,61.4,"No",0
"2013-SGDXK","Female",52,"No","No",1,1,"Fiber optic",2,2,1,"Frequent",1,84.3,"Yes",0
"7893-IXHRQ","Male",20,"No","No",1,1,"5G",0,1,0,"Occasional",1,20.55,"Yes",0
"4393-OBCRR","Female",20,"No","No",3,1,"No",0,1,0,"Occasional",12,20.25,"No",0
"8910-LEDAG","Male",86,"Yes","No",34,1,"Fiber optic",0,2,0,"Occasional",1,71.55,"No",0
"6837-HAEVO","Male",59,"Yes","Yes",69,2,"Fiber optic",2,2,3,"Occasional",24,105,"No",0
"3865-ZFZIB","Male",55,"No","No",19,1,"No",0,1,0,"Occasional",24,19.65,"No",0
"8824-RWFXJ","Male",39,"Yes","Yes",3,1,"5G",2,2,0,"Occasional",1,56.15,"Yes",0
"8050-DVOJX","Male",68,"No","No",49,2,"DSL",3,3,2,"Occasional",24,81.35,"No",0
"4654-GGUII","Female",60,"No","No",18,0,"DSL",3,3,0,"Occasional",12,40.2,"No",0
