"CustomerID","Gender","Age","Partner","Dependents","Tenure","MultipleLines","InternetService","OnlineProtect","TechSupport","Streaming","Outage","ContractType","MonthlyCharges","Churn","Pilot"
"1167-OYZJF","Female",69,"Yes","No",67,1,"No",0,1,0,"Occasional",24,20.05,"No",0
"5039-LZRQT","Female",19,"No","No",13,1,"5G",0,1,0,"Occasional",12,20.2,"No",0
"5473-KHBPS","Female",52,"Yes","Yes",52,2,"Fiber optic",2,2,1,"Occasional",12,95.7,"No",0
"9496-IVVRP","Female",21,"Yes","Yes",11,1,"DSL",1,2,0,"Occasional",1,51,"No",0
"9283-LZQOH","Male",62,"Yes","Yes",13,2,"5G",0,2,0,"Frequent",1,74.4,"Yes",0
"7951-QKZPL","Female",20,"Yes","Yes",33,2,"No",0,1,0,"Occasional",24,24.5,"Yes",0
"7353-YOWFP","Female",21,"No","No",7,1,"No",0,1,0,"Occasional",12,20.25,"No",0
"3704-IEAXF","Female",40,"Yes","Yes",72,0,"DSL",2,3,3,"Occasional",24,53.65,"No",0
"5671-UUNXD","Female",66,"Yes","No",50,2,"Fiber optic",0,3,3,"Occasional",12,100.65,"No",0
"9313-CDOGY","Male",21,"Yes","Yes",38,1,"No",0,1,0,"Occasional",1,19.6,"No",0
"9823-EALYC","Male",25,"Yes","Yes",72,2,"DSL",3,3,1,"Occasional",24,80.85,"No",0
"2809-ZMYOQ","Female",46,"No","No",32,2,"Fiber optic",0,2,3,"Occasional",1,101.35,"No",0
"8313-AFGBW","Male",25,"Yes","No",47,1,"DSL",2,2,3,"Occasional",24,73.6,"No",0
"9541-ZPSEA","Male",55,"Yes","Yes",68,1,"Fiber optic",1,2,0,"Occasional",24,80.35,"No",0
"6537-OTKMY","Male",38,"No","No",15,0,"DSL",0,2,3,"Occasional",12,50.75,"No",0
"4369-HTUIF","Male",72,"No","No",6,1,"Fiber optic",1,2,1,"Frequent",1,85.15,"Yes",0
"8268-YDIXR","Male",38,"Yes","No",56,2,"5G",3,2,0,"Occasional",12,93.15,"No",0
"5968-HYJRZ","Male",46,"No","No",47,1,"DSL",0,1,0,"Occasional",24,24.55,"No",0
"1696-MZVAU","Male",48,"No","No",39,0,"5G",0,2,0,"Occasional",12,25.25,"No",0
"5857-TYBCJ","Male",69,"Yes","No",44,1,"No",0,2,1,"Occasional",1,89.2,"No",0
"0836-SEYLU","Male",35,"Yes","No",9,0,"DSL",0,3,1,"Occasional",1,40.65,"Yes",0
"0787-LHDYT","Male",40,"No","No",16,1,"No",0,1,0,"Occasional",1,20.6,"No",0
"6518-KZXCB","Male",58,"No","No",22,2,"5G",0,1,0,"Occasional",24,25.25,"No",0
"4501-UYKBC","Female",72,"No","No",46,2,"DSL",0,3,2,"Occasional",12,69.1,"No",0
"4475-NVTLU","Male",49,"No","No",45,1,"No",0,1,0,"Occasional",24,19.2,"No",0
"0550-DCXLH","Male",50,"No","No",13,1,"DSL",2,3,3,"Occasional",1,73.35,"No",0
"4806-DXQCE","Female",81,"Yes","No",70,1,"No",3,3,3,"Occasional",24,113.65,"No",0
"0327-WFZSY","Male",49,"Yes","Yes",39,2,"Fiber optic",0,2,3,"Occasional",12,100,"No",0
"5729-KLZAR","Female",62,"No","No",4,1,"Fiber optic",0,2,2,"Frequent",1,80.85,"Yes",0
"5222-JCXZT","Male",20,"No","No",4,1,"No",0,1,0,"Occasional",1,19,"No",0
"6734-CKRSM","Female",20,"No","No",3,1,"No",0,1,0,"Occasional",1,20,"No",0
"1689-MRZQR","Male",33,"Yes","Yes",34,1,"5G",0,2,1,"Frequent",1,78.3,"Yes",0
"9430-FRQOC","Female",50,"No","Yes",4,2,"5G",0,3,0,"Occasional",1,87.1,"Yes",0
"6463-MVYRY","Female",71,"No","No",57,1,"No",1,3,1,"Occasional",24,69.85,"No",0
"4742-TXUEX","Female",20,"Yes","Yes",47,1,"No",0,1,0,"Occasional",24,19.3,"No",0
"6985-HAYWX","Female",22,"Yes","No",26,1,"No",2,2,0,"Occasional",1,79.3,"No",0
"3528-HFRIQ","Male",68,"Yes","No",71,0,"DSL",2,2,3,"Occasional",1,52.3,"No",0
"0013-EXCHZ","Female",88,"Yes","No",3,1,"Fiber optic",0,3,1,"Occasional",1,83.9,"Yes",0
"4536-PLEQY","Male",33,"Yes","No",12,1,"No",2,2,2,"Occasional",1,85.05,"No",0
"3161-GETRM","Male",39,"Yes","Yes",34,2,"Fiber optic",0,2,2,"Occasional",1,90.05,"No",0
"5930-GBIWP","Male",48,"No","No",69,2,"DSL",3,3,2,"Occasional",24,81.5,"No",0
"3251-YMVWZ","Male",48,"No","No",53,1,"No",0,1,0,"Occasional",12,24.05,"No",0
"7718-UPSKJ","Female",43,"Yes","No",69,1,"Fiber optic",3,3,3,"Occasional",12,106.4,"No",0
"5546-BYZSM","Female",19,"No","No",41,1,"No",0,1,0,"Occasional",1,20.45,"No",0
"9025-AOMKI","Female",63,"No","No",6,2,"Fiber optic",0,2,3,"Frequent",1,93.55,"Yes",0
"2446-BEGGB","Female",81,"No","No",6,2,"Fiber optic",2,2,3,"Frequent",1,98.25,"Yes",0
"9239-GZHZE","Female",38,"No","No",72,2,"5G",3,3,3,"Occasional",24,113.65,"No",0
"4273-MBHYA","Female",40,"No","Yes",1,1,"Fiber optic",0,2,3,"Occasional",1,89.35,"No",0
"0230-UBYPQ","Male",43,"No","No",63,0,"DSL",1,3,0,"Occasional",12,36.1,"No",0
"5067-DGXLL","Male",22,"No","No",2,1,"5G",0,1,0,"Occasional",1,20.25,"No",0
"5172-RKOCB","Male",35,"Yes","No",72,2,"Fiber optic",3,3,3,"Occasional",24,108.95,"No",0
"4818-QIUFN","Female",84,"No","No",20,2,"Fiber optic",1,2,0,"Frequent",1,79.15,"Yes",0
"2952-QAYZF","Male",33,"No","No",5,2,"5G",2,2,0,"Frequent",1,85.3,"Yes",0
"0943-ZQPXH","Male",48,"Yes","Yes",44,1,"Fiber optic",0,2,3,"Occasional",1,92.95,"No",0
"3308-JSGML","Male",74,"Yes","No",59,0,"DSL",1,3,3,"Occasional",24,64.05,"No",0
"9640-ZSLDC","Female",39,"Yes","Yes",53,2,"No",0,2,2,"Occasional",12,60.6,"No",0
"4329-YPDDQ","Male",25,"No","No",20,1,"Fiber optic",3,3,3,"Occasional",1,108.2,"No",0
"7853-WNZSY","Male",20,"No","No",1,1,"No",0,1,0,"Occasional",1,19.75,"No",0
"1987-AUELQ","Female",49,"No","No",71,2,"No",0,1,0,"Occasional",24,25.05,"No",0
"4086-WITJG","Male",44,"No","No",71,1,"No",0,1,0,"Occasional",24,19.7,"No",0
"9124-LHCJQ","Female",46,"No","No",1,1,"No",0,2,2,"Frequent",1,85.45,"Yes",0
"8261-GWDBQ","Female",68,"Yes","No",60,2,"Fiber optic",3,3,3,"Occasional",24,116.05,"No",0
"0722-TROQR","Female",90,"No","No",4,2,"Fiber optic",0,2,0,"Frequent",1,74.9,"Yes",0
"6141-OOXUQ","Male",21,"No","No",1,1,"No",0,1,0,"Occasional",1,19.65,"Yes",0
"8019-ENHXU","Male",51,"Yes","No",42,2,"Fiber optic",2,3,2,"Occasional",1,99.45,"Yes",0
"3113-IWHLC","Male",60,"No","No",5,1,"5G",1,2,0,"Occasional",1,55.8,"No",0
"9565-JSNFM","Male",57,"No","No",38,1,"Fiber optic",0,2,0,"Frequent",12,70.45,"Yes",0
"3565-UNOCC","Female",76,"Yes","No",29,2,"Fiber optic",0,2,3,"Frequent",1,99.05,"Yes",0
"0378-XSZPU","Male",19,"Yes","No",58,1,"DSL",3,2,0,"Frequent",12,60.3,"Yes",0
"3061-BCKYI","Male",40,"No","No",14,1,"5G",0,1,0,"Occasional",1,19.9,"No",0
"6082-OQFBA","Male",20,"Yes","Yes",23,1,"5G",0,1,0,"Occasional",12,19.65,"No",0
"9375-MHRRS","Male",55,"No","No",6,1,"No",0,3,0,"Occasional",1,50.05,"No",0
"6285-FTQBF","Male",22,"Yes","Yes",72,1,"DSL",0,1,0,"Occasional",24,25.55,"No",0
"5590-BYNII","Male",42,"No","No",22,1,"No",1,2,3,"Frequent",1,100.75,"Yes",0
"5502-RLUYV","Female",40,"No","No",69,2,"Fiber optic",2,2,3,"Frequent",1,103.95,"Yes",0
"5419-KLXBN","Female",37,"Yes","Yes",25,1,"5G",2,2,1,"Frequent",1,89.15,"Yes",0
"6897-UUBNU","Male",34,"No","No",29,1,"Fiber optic",2,3,1,"Occasional",1,89.65,"No",0
"2982-IHMFT","Female",67,"No","No",1,2,"Fiber optic",0,2,0,"Frequent",1,74.45,"Yes",0
"7801-CEDNV","Male",28,"Yes","No",27,1,"DSL",1,2,0,"Occasional",12,48.7,"No",0
"7721-DVEKZ","Female",20,"No","No",1,1,"No",0,1,0,"Occasional",1,19.65,"No",0
"3223-DWFIO","Male",66,"No","No",4,1,"5G",0,2,0,"Occasional",1,69.35,"No",0
"0876-WDUUZ","Female",37,"No","No",5,1,"No",0,3,2,"Occasional",1,85.4,"Yes",0
"8124-NZVGJ","Female",55,"No","No",6,0,"DSL",0,3,3,"Occasional",12,49.25,"No",0
"0983-TATYJ","Female",35,"Yes","No",33,1,"DSL",0,3,0,"Occasional",12,51.45,"No",0
"1226-UDFZR","Female",47,"No","No",2,1,"DSL",2,2,0,"Frequent",1,49.6,"Yes",0
"6229-LSCKB","Male",84,"No","No",6,1,"Fiber optic",0,2,1,"Occasional",1,79.7,"No",0
"7481-ATQQS","Female",86,"No","No",49,2,"Fiber optic",0,2,2,"Frequent",1,90.85,"Yes",0
"0746-JTRFU","Male",38,"No","No",2,0,"DSL",0,2,0,"Frequent",1,25.05,"Yes",0
"7480-QNVZJ","Male",82,"No","No",50,2,"Fiber optic",0,2,3,"Frequent",1,95.7,"Yes",0
"2495-INZWQ","Male",64,"No","No",4,1,"No",0,2,3,"Frequent",1,44.55,"Yes",0
"3292-PBZEJ","Male",85,"No","No",11,2,"5G",2,3,3,"Occasional",1,111.4,"No",0
"9308-ANMVE","Male",32,"No","Yes",47,1,"5G",3,2,0,"Occasional",1,55.3,"No",0
"2748-MYRVK","Female",48,"No","No",63,2,"Fiber optic",2,2,3,"Frequent",12,99.9,"Yes",0
"9801-NOSHQ","Male",20,"No","Yes",23,1,"No",0,1,0,"Occasional",12,19.8,"No",0
"3787-TRIAL","Male",49,"No","No",21,0,"DSL",0,2,0,"Occasional",1,26.05,"No",0
"4290-BSXUX","Male",45,"Yes","No",3,2,"Fiber optic",0,3,0,"Occasional",1,79.65,"Yes",0
"3810-DVDQQ","Female",61,"Yes","Yes",72,1,"No",3,3,3,"Occasional",24,117.6,"No",0
"6339-RZCBJ","Male",21,"No","No",48,1,"DSL",2,3,3,"Occasional",24,78.9,"No",0
"6645-MXQJT","Male",46,"Yes","Yes",2,1,"No",1,2,3,"Occasional",1,97.1,"No",0
"0013-MHZWF","Female",59,"No","Yes",9,1,"5G",0,3,3,"Occasional",1,69.4,"No",0
"6595-YGXIT","Male",68,"No","No",25,2,"Fiber optic",2,2,1,"Frequent",1,88.95,"Yes",0
"9200-NLNPD","Male",20,"Yes","No",56,0,"DSL",0,3,3,"Occasional",12,54.05,"No",0
"1469-LBJQJ","Female",44,"Yes","No",66,2,"Fiber optic",2,2,3,"Occasional",1,105.2,"No",0
"5707-ZMDJP","Male",24,"Yes","Yes",53,1,"DSL",3,3,1,"Occasional",24,69.7,"No",0
"2586-CWXVV","Male",21,"Yes","No",54,0,"5G",2,2,0,"Occasional",1,30.4,"No",0
"9052-DHNKM","Male",36,"No","No",26,1,"DSL",3,2,0,"Occasional",12,61.55,"No",0
"3549-ZTMNH","Male",59,"No","No",12,2,"No",0,1,0,"Occasional",24,24,"No",0
"5446-DKWYW","Female",72,"Yes","Yes",61,2,"DSL",0,2,1,"Occasional",12,65.2,"No",0
"7605-SNLQG","Female",46,"No","No",45,1,"DSL",0,2,0,"Occasional",1,50.25,"No",0
"2300-RQGOI","Female",58,"No","No",38,1,"No",0,1,0,"Occasional",24,20.05,"No",0
"0886-QGENL","Female",90,"Yes","No",27,1,"Fiber optic",1,2,3,"Occasional",1,101.25,"Yes",0
"2371-JQHZZ","Male",23,"Yes","No",24,2,"Fiber optic",0,2,3,"Occasional",1,93,"No",0
"1929-ZCBHE","Male",60,"Yes","Yes",47,0,"DSL",1,3,0,"Occasional",12,40.3,"No",0
"7483-IQWIB","Male",54,"Yes","Yes",37,2,"5G",2,2,1,"Occasional",1,92.95,"No",0
"4429-WYGFR","Male",60,"No","No",26,1,"No",0,3,0,"Occasional",1,49.15,"No",0
"0428-AXXLJ","Male",64,"No","No",25,1,"No",0,1,0,"Occasional",12,19.5,"No",0
"6253-WRFHY","Male",57,"Yes","Yes",13,1,"DSL",0,2,3,"Occasional",12,64.75,"No",0
"7785-RDVIG","Female",38,"No","No",3,1,"No",0,1,0,"Occasional",1,19.3,"No",0
"3097-NQYSN","Male",84,"Yes","No",2,2,"Fiber optic",0,2,1,"Frequent",1,86.85,"Yes",0
"7009-PCARS","Male",20,"No","Yes",55,1,"DSL",0,1,0,"Occasional",12,19.1,"No",0
"3967-KXAPS","Male",40,"Yes","No",72,2,"DSL",3,3,3,"Occasional",24,92.3,"No",0
"8337-MSSXB","Female",27,"No","No",14,1,"5G",2,2,2,"Frequent",1,86.3,"Yes",0
"8146-QQKZH","Female",47,"Yes","No",71,1,"5G",1,3,3,"Occasional",24,81.85,"No",0
"8774-GSBUN","Male",19,"Yes","No",72,2,"No",0,1,0,"Occasional",24,25.4,"No",0
"5277-ZLOOR","Female",88,"No","No",2,1,"No",0,2,1,"Frequent",1,85.55,"Yes",0
"4732-RRJZC","Male",61,"No","No",7,1,"No",0,1,0,"Occasional",1,20.25,"No",0
"1642-HMARX","Female",50,"Yes","No",68,1,"No",3,3,3,"Occasional",24,91.7,"No",0
"6181-AXXYF","Male",49,"No","No",72,2,"5G",0,1,0,"Occasional",24,24.75,"No",0
"6121-VZNQB","Female",62,"No","No",1,1,"No",0,1,0,"Occasional",1,19.1,"Yes",0
"6625-UTXEW","Female",44,"Yes","No",12,1,"5G",2,2,0,"Occasional",1,51.25,"No",0
"5220-AGAAX","Male",22,"Yes","Yes",68,1,"No",0,1,0,"Occasional",24,24,"No",0
"5825-XJOCM","Male",64,"No","Yes",48,2,"DSL",3,2,0,"Occasional",12,64.4,"No",0
"2039-JONDJ","Male",40,"No","No",27,1,"5G",3,2,0,"Occasional",12,55.45,"No",0
"1472-TNCWL","Male",61,"No","Yes",36,1,"Fiber optic",2,2,3,"Occasional",1,94.7,"No",0
"3001-CBHLQ","Male",82,"Yes","No",32,1,"No",0,3,3,"Occasional",1,104.9,"Yes",0
"6476-YHMGA","Female",43,"Yes","Yes",15,1,"DSL",2,3,3,"Occasional",1,76.5,"No",0
"0334-ZFJSR","Female",48,"Yes","No",55,2,"DSL",3,3,0,"Occasional",12,66.05,"No",0
"3134-DSHVC","Female",52,"No","No",63,2,"Fiber optic",3,2,1,"Occasional",24,98,"No",0
"8883-ANODQ","Female",58,"Yes","Yes",68,2,"5G",2,2,0,"Occasional",24,84.4,"No",0
"9866-QEVEE","Male",62,"No","No",19,2,"5G",0,2,2,"Frequent",1,86,"Yes",0
"0365-TRTPY","Female",45,"No","No",37,2,"Fiber optic",3,2,0,"Occasional",1,91.2,"No",0
"7607-QKKTJ","Male",36,"Yes","Yes",45,2,"5G",2,2,2,"Occasional",12,95,"No",0
"9658-WYUFB","Female",48,"No","No",17,2,"Fiber optic",3,2,1,"Frequent",1,94.4,"Yes",0
"0637-YLETY","Female",25,"No","No",16,2,"5G",2,2,2,"Frequent",1,95.6,"Yes",0
"1193-RTSLK","Female",29,"No","No",38,1,"Fiber optic",3,2,0,"Frequent",1,83.9,"Yes",0
"8148-WOCMK","Male",19,"Yes","Yes",8,1,"No",0,1,0,"Occasional",24,19.6,"No",0
"8845-LWKGE","Female",42,"Yes","Yes",30,1,"DSL",0,3,1,"Occasional",12,64.5,"No",0
"0330-IVZHA","Female",42,"Yes","No",5,1,"5G",0,2,0,"Frequent",1,69.95,"Yes",0
"6682-QJDGB","Male",33,"No","Yes",40,1,"DSL",3,2,0,"Frequent",1,55.25,"Yes",0
"7036-TYDEC","Female",46,"No","No",69,2,"5G",0,3,3,"Occasional",24,104,"No",0
"4003-OCTMP","Female",32,"Yes","No",31,1,"No",1,3,2,"Occasional",12,64,"No",0
"2230-XTUWL","Female",62,"No","No",48,1,"No",0,1,0,"Occasional",24,19.55,"No",0
"8216-AZUUZ","Female",55,"Yes","Yes",42,1,"No",0,3,3,"Occasional",24,100.4,"No",0
"4822-RVYBB","Male",69,"No","No",8,2,"5G",0,2,3,"Occasional",1,100.6,"Yes",0
"3129-AAQOU","Female",19,"Yes","Yes",19,2,"No",0,1,0,"Occasional",24,25.6,"No",0
"3858-VOBET","Male",39,"No","No",23,2,"5G",0,2,0,"Frequent",1,74.95,"Yes",0
"4693-VWVBO","Female",19,"No","No",3,1,"No",0,1,0,"Occasional",1,19.55,"No",0
"6233-HXJMX","Female",58,"No","No",45,2,"Fiber optic",0,2,2,"Occasional",1,89.3,"No",0
"8510-BBWMU","Female",19,"No","No",41,1,"No",0,1,0,"Occasional",12,19.75,"No",0
"1320-REHCS","Male",85,"No","No",52,2,"5G",2,3,3,"Occasional",1,110.75,"No",0
"0939-EREMR","Female",63,"No","Yes",13,1,"DSL",0,3,0,"Occasional",1,53.45,"No",0
"2545-EBUPK","Female",89,"No","No",2,1,"No",0,2,2,"Occasional",1,84.05,"No",0
"5499-ECUTN","Female",50,"Yes","No",47,1,"5G",1,2,1,"Occasional",12,66.05,"No",0
"2673-ZALNP","Female",20,"No","No",7,1,"No",0,1,0,"Occasional",12,19.9,"No",0
"9055-MOJJJ","Female",36,"Yes","Yes",64,1,"DSL",1,3,1,"Occasional",12,65.8,"No",0
"4311-QTTAI","Female",36,"No","No",16,1,"No",0,1,0,"Occasional",12,19.35,"No",0
"5552-ZNFSJ","Male",41,"No","No",1,1,"DSL",0,2,0,"Frequent",1,45.3,"Yes",0
"5371-VYLSX","Female",87,"No","No",50,2,"Fiber optic",3,2,0,"Occasional",1,83.4,"No",0
"1093-YSWCA","Male",62,"No","No",11,1,"No",0,1,0,"Occasional",24,19.55,"No",0
"5949-EBSQK","Male",50,"No","No",4,1,"DSL",0,3,2,"Occasional",1,61.45,"Yes",0
"8329-IBCTI","Female",20,"No","No",1,1,"5G",0,1,0,"Occasional",1,19.65,"Yes",0
"3801-HMYNL","Male",31,"Yes","Yes",1,1,"No",0,2,3,"Frequent",1,89.15,"Yes",0
"7101-HRBLJ","Female",61,"Yes","Yes",72,1,"5G",3,3,3,"Occasional",24,83.7,"No",0
"2683-JXWQQ","Male",20,"Yes","Yes",61,0,"5G",1,2,0,"Occasional",1,33.6,"No",0
"1907-YLNYW","Male",64,"No","No",8,1,"DSL",1,2,2,"Occasional",1,66.7,"No",0
"4922-CVPDX","Female",49,"Yes","No",26,1,"DSL",2,2,3,"Occasional",24,73.5,"No",0
"9919-FZDED","Male",69,"Yes","No",72,2,"DSL",3,2,3,"Occasional",24,84.1,"No",0
"1833-VGRUM","Female",77,"No","No",1,2,"Fiber optic",0,2,0,"Frequent",1,74.2,"Yes",0
"3855-ONCAR","Female",61,"Yes","Yes",4,1,"Fiber optic",0,2,1,"Occasional",1,78.9,"No",0
"2080-GKCWQ","Male",21,"No","No",2,1,"Fiber optic",2,2,0,"Occasional",1,74.95,"No",0
"0628-CNQRM","Male",57,"Yes","Yes",22,1,"DSL",1,3,1,"Occasional",12,67.5,"Yes",0
"5494-WOZRZ","Female",58,"Yes","Yes",71,1,"5G",1,3,3,"Occasional",24,82,"No",0
"9480-BQJEI","Male",54,"No","No",62,2,"DSL",3,2,2,"Occasional",12,92.3,"No",0
"5702-KVQRD","Male",40,"Yes","No",71,1,"DSL",1,3,3,"Occasional",24,82.55,"No",0
"0320-JDNQG","Male",24,"Yes","Yes",23,1,"5G",1,3,3,"Occasional",1,99.85,"Yes",0
"2279-AXJJK","Male",55,"Yes","No",52,2,"Fiber optic",2,3,2,"Occasional",1,95.65,"No",0
"5485-ITNPC","Male",61,"Yes","No",66,1,"DSL",3,3,3,"Occasional",24,85.9,"No",0
"6682-VCIXC","Female",50,"Yes","Yes",43,0,"5G",3,3,1,"Occasional",12,51.25,"No",0
"9710-ZUSHQ","Female",69,"No","No",37,1,"No",3,2,3,"Frequent",1,106.75,"Yes",0
"4139-SUGLD","Male",22,"Yes","Yes",31,1,"DSL",1,3,0,"Occasional",1,35.4,"Yes",0
"7562-GSUHK","Female",47,"No","No",16,1,"Fiber optic",2,2,2,"Frequent",1,93.2,"Yes",0
"4121-AGSIN","Female",65,"No","No",58,2,"5G",0,1,0,"Occasional",12,24.5,"No",0
"1257-SXUXQ","Male",62,"No","No",5,1,"5G",0,1,0,"Occasional",1,19.45,"No",0
"9766-HGEDE","Female",22,"Yes","No",17,2,"No",0,1,0,"Occasional",12,19.35,"No",0
"1705-GUHPV","Female",46,"No","No",63,2,"No",0,1,0,"Occasional",24,24.2,"No",0
"3472-QPRCH","Male",63,"No","No",40,2,"No",0,1,0,"Occasional",24,25.25,"No",0
"9717-QEBGU","Male",30,"No","No",2,1,"Fiber optic",0,2,0,"Occasional",1,70.3,"No",0
"4818-DRBQT","Male",21,"Yes","No",29,2,"Fiber optic",2,2,0,"Frequent",1,80.15,"Yes",0
"7613-LLQFO","Male",28,"No","No",12,1,"No",0,2,1,"Frequent",1,84.45,"Yes",0
"3977-QCRSL","Female",19,"No","No",5,1,"5G",0,1,0,"Occasional",1,20.15,"No",0
"1976-AZZPJ","Male",39,"No","No",7,0,"DSL",3,2,0,"Occasional",1,34.2,"No",0
"3200-MNQTF","Male",46,"Yes","No",67,1,"No",3,3,0,"Occasional",24,70.9,"No",0
"1628-BIZYP","Male",48,"No","No",1,1,"Fiber optic",2,2,2,"Occasional",1,85,"No",0
"9985-MWVIX","Female",51,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,70.15,"Yes",0
"6131-FOYAS","Male",27,"No","No",35,2,"No",1,2,0,"Occasional",1,59.6,"No",0
"2725-TTRIQ","Female",53,"Yes","Yes",72,2,"DSL",1,3,3,"Occasional",24,84.2,"No",0
"9426-SXNHE","Female",51,"No","No",2,1,"No",0,1,0,"Occasional",1,18.75,"No",0
"9696-RMYBA","Male",43,"No","No",5,1,"Fiber optic",0,2,1,"Occasional",1,80.1,"No",0
"3546-GHEAE","Male",47,"No","No",7,1,"5G",0,1,0,"Occasional",24,19.45,"No",0
"5561-NWEVX","Female",65,"Yes","No",2,2,"Fiber optic",0,2,0,"Frequent",1,79.2,"Yes",0
"9798-OPFEM","Female",22,"No","No",46,1,"5G",0,1,0,"Occasional",24,21.1,"No",0
"7517-SAWMO","Female",33,"Yes","No",19,1,"5G",1,2,0,"Frequent",1,73.2,"Yes",0
"7776-QGYJC","Female",29,"Yes","Yes",39,1,"5G",0,3,0,"Occasional",1,81.5,"No",0
"2858-MOFSQ","Female",36,"No","Yes",17,1,"No",0,2,0,"Frequent",12,55.85,"Yes",0
"6469-QJKZW","Female",53,"No","No",4,1,"No",0,1,0,"Occasional",1,20.15,"No",0
"2886-KEFUM","Female",55,"Yes","No",63,2,"5G",2,2,3,"Frequent",12,107.5,"Yes",0
"8058-JMEQO","Female",81,"No","No",9,2,"No",0,2,2,"Frequent",1,84.45,"Yes",0
"4119-ZYPZY","Male",86,"No","No",71,2,"Fiber optic",2,3,3,"Occasional",24,106.8,"No",0
"6732-VAILE","Male",28,"Yes","Yes",70,2,"5G",2,3,3,"Occasional",24,85.95,"No",0
"7967-HYCDE","Male",30,"No","No",8,1,"5G",0,2,0,"Occasional",1,70.7,"No",0
"5980-BDHPY","Male",28,"Yes","No",72,2,"5G",3,3,3,"Occasional",24,87.1,"No",0
"3120-FAZKD","Male",22,"Yes","Yes",54,2,"No",0,1,0,"Occasional",24,24.05,"No",0
"1432-FPAXX","Female",41,"No","No",29,1,"No",2,2,0,"Frequent",1,30.6,"Yes",0
"9432-VOFYX","Male",57,"No","No",17,1,"Fiber optic",0,2,0,"Occasional",1,70.8,"No",0
"8685-WHQPW","Female",82,"No","No",22,2,"Fiber optic",0,2,0,"Occasional",1,74.4,"Yes",0
"9099-FTUHS","Female",28,"No","No",23,1,"No",1,2,0,"Occasional",1,54.4,"No",0
"1972-XMUWV","Female",32,"Yes","No",65,1,"DSL",0,3,1,"Occasional",24,59.8,"No",0
"1222-LRYKO","Male",22,"No","Yes",6,2,"No",0,1,0,"Occasional",1,26.35,"No",0
"0723-FDLAY","Male",24,"No","No",44,2,"DSL",2,3,3,"Occasional",12,85.25,"No",0
"9050-QLROH","Male",44,"No","No",18,2,"Fiber optic",0,2,2,"Frequent",1,90.7,"Yes",0
"4822-NGOCH","Female",22,"No","No",13,1,"No",2,2,0,"Frequent",1,84.45,"Yes",0
"0512-FLFDW","Female",86,"Yes","No",60,2,"Fiber optic",0,2,3,"Occasional",12,100.5,"No",0
"3537-HPKQT","Female",33,"Yes","No",55,2,"Fiber optic",2,2,0,"Occasional",1,77.75,"No",0
"7359-PTSXY","Male",55,"No","No",1,1,"DSL",0,2,0,"Frequent",1,45.75,"Yes",0
"6119-SPUDB","Male",36,"No","No",46,0,"DSL",1,3,0,"Occasional",24,38.25,"No",0
"4510-HIMLV","Male",37,"No","No",1,1,"No",0,2,0,"Frequent",1,69.8,"Yes",0
"9386-LDCZR","Male",25,"No","No",43,1,"Fiber optic",3,3,0,"Occasional",12,90.65,"No",0
"0727-IWKVK","Male",19,"Yes","No",9,1,"Fiber optic",2,2,0,"Frequent",1,79.9,"Yes",0
"8069-YQQAJ","Male",44,"No","No",14,0,"DSL",2,2,0,"Occasional",1,31.1,"No",0
"8580-AECUZ","Male",76,"No","No",1,1,"DSL",0,2,1,"Occasional",1,79.1,"Yes",0
"2669-QVCRG","Female",56,"No","No",41,2,"Fiber optic",1,2,0,"Occasional",1,81.3,"No",0
"8745-PVESG","Female",22,"No","No",57,0,"DSL",1,3,0,"Occasional",12,41.1,"No",0
"0931-MHTEM","Female",23,"No","No",54,1,"Fiber optic",3,2,3,"Occasional",12,100.05,"No",0
"8120-JDCAM","Male",58,"Yes","Yes",4,1,"DSL",0,2,0,"Occasional",1,69.55,"No",0
"8016-NCFVO","Male",68,"No","No",55,2,"Fiber optic",3,3,3,"Occasional",1,116.5,"No",0
"7025-IWFHT","Male",46,"No","No",41,1,"Fiber optic",2,3,1,"Occasional",12,89.55,"No",0
"4307-KTUMW","Male",34,"Yes","No",53,2,"5G",1,2,2,"Frequent",1,93.9,"Yes",0
"5876-HZVZM","Female",61,"Yes","Yes",6,1,"DSL",3,2,0,"Frequent",1,55.9,"Yes",0
"9945-PSVIP","Female",41,"No","No",25,1,"No",0,1,0,"Occasional",24,18.7,"No",0
"8106-GWQOK","Male",61,"Yes","No",38,0,"DSL",3,3,3,"Occasional",24,60,"No",0
"6818-WOBHJ","Female",86,"Yes","No",68,2,"5G",2,2,2,"Frequent",1,89.6,"Yes",0
"0052-YNYOT","Female",61,"No","No",67,1,"No",0,1,0,"Occasional",12,20.55,"No",0
"9975-GPKZU","Male",41,"No","No",46,1,"No",0,1,0,"Occasional",24,19.75,"No",0
"5668-MEISB","Female",39,"Yes","Yes",72,2,"5G",3,3,1,"Occasional",24,106.1,"No",0
"9249-FXSCK","Female",20,"No","No",52,2,"Fiber optic",3,3,3,"Occasional",12,111.25,"Yes",0
"7924-GJZFI","Female",82,"Yes","No",25,1,"No",0,2,0,"Occasional",1,69.3,"No",0
"4826-TZEVA","Female",31,"No","No",40,1,"Fiber optic",2,2,0,"Occasional",1,74.8,"No",0
"0302-JOIVN","Female",31,"Yes","No",8,1,"Fiber optic",2,2,3,"Frequent",1,101.15,"Yes",0
