"CustomerID","Gender","Age","Partner","Dependents","Tenure","MultipleLines","InternetService","OnlineProtect","TechSupport","Streaming","Outage","ContractType","MonthlyCharges","Churn","Pilot"
"5993-BQHEA","Male",50,"No","No",12,1,"5G",0,1,0,"Occasional",12,20.05,"No",1
"6024-RUGGH","Male",20,"Yes","Yes",72,2,"5G",0,1,0,"Occasional",24,25.2,"No",1
"6513-EECDB","Male",65,"Yes","No",1,2,"5G",0,2,0,"Occasional",1,73.55,"Yes",1
"3956-CJUST","Female",65,"No","No",23,1,"5G",1,2,0,"Occasional",1,75.4,"No",1
"4079-WWQQQ","Male",31,"No","No",72,0,"DSL",3,3,3,"Occasional",24,65.55,"No",1
"6103-BOCOU","Female",56,"No","No",26,2,"5G",0,2,0,"Occasional",1,80.7,"No",1
"5149-TGWDZ","Female",62,"No","No",21,1,"5G",2,3,3,"Occasional",12,104.55,"No",1
"7471-WNSUF","Male",65,"No","No",60,2,"5G",0,1,0,"Occasional",12,24.15,"No",1
"8942-DBMHZ","Male",39,"No","No",12,1,"5G",0,1,0,"Occasional",1,20.45,"No",1
"4301-VVZKA","Male",63,"No","No",16,2,"5G",0,2,0,"Occasional",1,75.4,"No",1
"9199-PWQVC","Female",60,"Yes","No",63,2,"5G",3,2,3,"Occasional",12,79.7,"No",1
"4824-GUCBY","Female",89,"No","No",22,1,"5G",3,2,0,"Occasional",1,81.7,"No",1
"5393-HJZSM","Female",45,"Yes","Yes",32,1,"DSL",3,3,2,"Occasional",1,76.3,"No",1
"7074-IEVOJ","Female",90,"No","No",3,2,"DSL",2,2,0,"Occasional",1,79.4,"Yes",1
"9625-QSTYE","Female",44,"No","No",13,1,"5G",2,2,0,"Occasional",1,81.15,"Yes",1
"0862-PRCBS","Female",31,"Yes","Yes",68,2,"DSL",2,3,3,"Occasional",24,103.75,"No",1
"8812-ZRHFP","Female",21,"Yes","Yes",30,1,"5G",0,2,2,"Occasional",12,86.45,"No",1
"5146-CBVOE","Female",27,"No","No",16,1,"5G",2,2,0,"Occasional",1,75.1,"No",1
"0454-OKRCT","Male",31,"No","No",33,1,"5G",2,3,0,"Occasional",24,80.6,"No",1
"5787-KXGIY","Male",20,"Yes","No",72,1,"DSL",0,1,0,"Occasional",24,19.3,"No",1
"4750-ZRXIU","Female",82,"No","No",4,2,"5G",0,2,2,"Occasional",1,84.6,"Yes",1
"4198-VFOEA","Female",50,"No","No",12,0,"5G",1,3,0,"Occasional",12,33.6,"No",1
"6630-UJZMY","Female",65,"Yes","No",4,2,"5G",0,2,1,"Occasional",1,83.25,"No",1
"5709-LVOEQ","Female",58,"Yes","Yes",0,1,"5G",3,2,3,"Occasional",24,80.85,"No",1
"6400-BWQKW","Female",63,"No","No",6,2,"5G",1,2,0,"Occasional",1,79.05,"Yes",1
"2692-AQCPF","Female",23,"Yes","No",65,2,"5G",2,3,3,"Occasional",12,108.05,"No",1
"0347-UBKUZ","Female",35,"No","No",15,1,"5G",0,1,0,"Occasional",1,19.9,"No",1
"0835-DUUIQ","Female",46,"No","No",24,1,"5G",0,1,0,"Occasional",12,21.05,"No",1
"0811-GSDTP","Female",59,"No","No",13,0,"5G",2,2,0,"Occasional",1,30.15,"No",1
"7567-ECMCM","Male",63,"No","No",24,1,"DSL",0,2,2,"Occasional",1,79.85,"No",1
"6115-ZTBFQ","Female",36,"Yes","No",72,0,"5G",3,3,3,"Occasional",24,65.5,"No",1
"6353-BRMMA","Female",38,"Yes","Yes",54,2,"5G",3,2,3,"Occasional",1,104.1,"No",1
"6680-WKXRZ","Female",55,"No","No",3,2,"DSL",0,2,0,"Occasional",1,74.4,"Yes",1
"6231-WFGFH","Male",46,"No","No",4,1,"5G",0,1,0,"Occasional",1,20.5,"No",1
"9904-EHEVJ","Female",66,"Yes","Yes",32,2,"5G",0,2,1,"Occasional",1,91.35,"No",1
"7028-DVOIQ","Male",71,"No","No",35,2,"5G",0,2,3,"Occasional",1,99.05,"Yes",1
"6169-PPETC","Male",20,"Yes","Yes",35,1,"5G",0,1,0,"Occasional",24,20.5,"No",1
"4208-UFFGW","Male",87,"No","No",2,1,"5G",0,2,0,"Occasional",1,44.95,"Yes",1
"8584-KMVXD","Female",28,"No","No",8,1,"5G",2,2,0,"Occasional",1,75.6,"No",1
"8467-WYNSR","Male",27,"No","No",22,1,"5G",1,3,0,"Occasional",1,55.1,"No",1
"0851-DFJKB","Female",63,"No","No",15,1,"5G",1,3,0,"Occasional",1,58.95,"No",1
"5382-SOYZL","Male",36,"No","No",22,2,"5G",0,2,3,"Occasional",1,95.1,"No",1
"9448-REEVD","Male",62,"Yes","No",1,1,"DSL",0,2,0,"Occasional",1,44.7,"Yes",1
"3261-CQXOL","Female",61,"No","No",71,2,"5G",0,1,0,"Occasional",24,25.45,"No",1
"8388-FYNPZ","Male",48,"No","No",4,1,"5G",1,2,0,"Occasional",1,56.75,"No",1
"4002-BQWPQ","Male",19,"No","No",25,2,"5G",3,3,2,"Occasional",1,81.75,"No",1
"5651-YLPRD","Female",45,"Yes","Yes",32,1,"5G",2,2,1,"Occasional",1,86.1,"No",1
"2826-DXLQO","Male",80,"Yes","No",7,0,"5G",1,2,0,"Occasional",1,29.8,"No",1
"4378-BZYFP","Male",54,"No","No",17,1,"5G",0,1,0,"Occasional",12,20.5,"No",1
"9489-UTFKA","Male",77,"Yes","No",8,1,"5G",1,2,1,"Occasional",1,60.9,"No",1
"4849-PYRLQ","Female",76,"No","No",56,2,"5G",1,3,2,"Occasional",24,73.25,"No",1
"9117-SHLZX","Male",58,"No","No",1,1,"5G",0,2,0,"Occasional",1,45.7,"Yes",1
"9889-TMAHG","Male",72,"No","No",8,1,"5G",1,3,3,"Occasional",1,100.3,"Yes",1
"4541-RMRLG","Male",58,"No","No",7,1,"5G",0,1,0,"Occasional",1,19.25,"Yes",1
"7764-BDPEE","Male",22,"No","Yes",3,1,"5G",0,1,0,"Occasional",1,20.85,"No",1
"3429-IFLEM","Female",44,"No","No",71,1,"5G",3,3,1,"Occasional",24,77.35,"No",1
"3158-MOERK","Female",23,"No","No",2,2,"5G",0,2,3,"Occasional",1,96,"Yes",1
"7294-TMAOP","Female",45,"No","No",1,1,"5G",0,2,3,"Occasional",1,90.55,"Yes",1
"5002-GCQFH","Male",46,"No","No",49,2,"5G",3,2,1,"Occasional",1,93.85,"No",1
"0556-FJEGU","Male",50,"No","No",58,1,"5G",2,3,1,"Occasional",24,70.1,"No",1
"8919-FYFQZ","Male",81,"Yes","No",44,0,"5G",2,2,0,"Occasional",1,30.35,"Yes",1
"0604-THJFP","Female",53,"No","No",59,1,"5G",2,3,3,"Occasional",24,75.95,"No",1
"2834-JRTUA","Male",23,"No","No",71,2,"5G",1,3,3,"Occasional",24,108.05,"Yes",1
"5875-YPQFJ","Male",57,"No","No",1,1,"DSL",0,2,0,"Occasional",1,69.9,"Yes",1
"5879-SESNB","Female",43,"No","No",11,2,"5G",0,2,0,"Occasional",1,75.25,"No",1
"6646-QVXLR","Male",81,"Yes","No",62,2,"5G",2,2,3,"Occasional",12,103.75,"Yes",1
"6461-PPAXN","Female",61,"Yes","Yes",35,1,"5G",1,3,0,"Occasional",12,54.95,"No",1
"3318-ISQFQ","Female",22,"No","No",20,1,"5G",0,1,0,"Occasional",1,19.5,"No",1
"1106-HRLKZ","Male",19,"Yes","Yes",40,1,"5G",0,1,0,"Occasional",24,19.6,"No",1
"2483-XSSMZ","Female",61,"No","No",39,1,"5G",1,2,0,"Occasional",12,47.85,"No",1
"8603-IJWDN","Male",44,"No","No",1,2,"5G",0,2,2,"Occasional",1,86.6,"Yes",1
"8165-ZJRNM","Female",42,"No","No",72,2,"5G",0,1,0,"Occasional",24,23.75,"No",1
"9369-XFEHK","Female",71,"Yes","No",33,2,"5G",2,2,0,"Occasional",1,80.6,"Yes",1
"2604-XVDAM","Female",32,"No","No",12,1,"5G",0,2,0,"Occasional",1,43.8,"No",1
"3717-OFRTN","Male",58,"No","No",1,1,"5G",0,1,0,"Occasional",1,19.75,"No",1
"9046-JBFWA","Male",51,"No","No",27,1,"5G",0,1,0,"Occasional",1,19.15,"No",1
"3280-NMUVX","Male",19,"Yes","Yes",34,1,"5G",0,1,0,"Occasional",12,19.6,"No",1
"1206-EHBDD","Female",43,"No","No",56,1,"5G",1,2,0,"Occasional",24,80.3,"No",1
"8361-LBRDI","Female",50,"No","No",58,2,"5G",0,1,0,"Occasional",24,24.35,"No",1
"4883-KCPZJ","Female",54,"No","No",22,2,"5G",0,1,0,"Occasional",24,25.25,"No",1
"9108-EQPNQ","Female",56,"No","No",10,2,"DSL",0,1,0,"Occasional",24,26.1,"No",1
"7277-KAMWT","Male",52,"No","No",13,1,"5G",0,1,0,"Occasional",24,20,"No",1
"3842-IYKUE","Female",63,"No","No",35,2,"5G",2,3,0,"Occasional",1,85.3,"Yes",1
"6641-XRPSU","Female",56,"No","No",34,1,"5G",0,2,0,"Occasional",1,70,"Yes",1
"1374-DMZUI","Female",89,"No","No",4,2,"5G",0,2,3,"Occasional",1,94.3,"Yes",1
"2545-LXYVJ","Male",21,"Yes","No",72,1,"5G",0,1,0,"Occasional",24,20.7,"No",1
"2832-SCUCO","Female",43,"No","No",2,1,"No",0,1,0,"Occasional",1,19.9,"No",0
"4627-MIHJH","Female",75,"No","No",69,2,"Fiber optic",1,3,3,"Occasional",24,110.25,"No",0
"0923-PNFUB","Female",33,"No","No",3,1,"DSL",2,2,1,"Frequent",1,83.75,"Yes",0
"5808-TOTXO","Female",49,"No","No",3,1,"No",0,1,0,"Occasional",12,20.55,"No",0
"0136-IFMYD","Male",69,"Yes","No",69,1,"No",2,3,3,"Occasional",24,109.95,"No",0
"1925-TIBLE","Female",37,"Yes","No",7,2,"Fiber optic",0,2,1,"Occasional",1,86.5,"Yes",0
"5345-BMKWB","Male",21,"Yes","No",8,1,"No",0,1,0,"Occasional",1,20.25,"No",0
"6211-WWLTF","Male",62,"Yes","No",63,1,"Fiber optic",1,2,3,"Occasional",24,99.7,"No",0
"4500-HKANN","Male",61,"Yes","Yes",23,2,"5G",2,3,0,"Occasional",24,59.7,"No",0
"9330-VOFSZ","Female",56,"Yes","No",60,2,"Fiber optic",2,3,3,"Occasional",24,110.8,"No",0
"5889-JTMUL","Female",84,"Yes","No",50,2,"Fiber optic",2,2,1,"Frequent",1,95.05,"Yes",0
"7657-DYEPJ","Male",90,"No","No",38,1,"No",2,3,1,"Occasional",12,70.15,"Yes",0
"9853-JFZDU","Female",53,"Yes","No",35,1,"DSL",2,3,0,"Occasional",1,56.85,"No",0
"7341-LXCAF","Male",26,"Yes","No",4,1,"No",0,2,0,"Frequent",1,74.65,"Yes",0
"8035-PWSEV","Female",54,"No","No",6,1,"Fiber optic",0,3,2,"Occasional",1,89.25,"No",0
"3594-UVONA","Female",28,"No","No",35,2,"DSL",1,3,3,"Occasional",12,85.95,"Yes",0
"8963-MQVYN","Female",46,"No","No",22,1,"No",0,1,0,"Occasional",1,20.55,"No",0
"8976-OQHGT","Female",44,"Yes","Yes",4,1,"DSL",2,3,0,"Occasional",1,56.5,"Yes",0
"0386-CWRGM","Female",47,"No","No",46,1,"5G",0,1,0,"Occasional",24,19.4,"No",0
"2277-VWCNI","Female",78,"No","No",4,2,"DSL",0,2,0,"Occasional",1,48.75,"No",0
"2017-CCBLH","Female",63,"No","No",8,1,"5G",0,1,0,"Occasional",24,20,"No",0
"0396-YCHWO","Male",30,"Yes","No",36,1,"No",0,2,3,"Occasional",1,95.4,"No",0
"0495-RVCBF","Female",19,"No","No",1,1,"DSL",0,2,2,"Frequent",1,79.7,"Yes",0
"7515-LODFU","Male",57,"No","No",69,1,"No",0,1,0,"Occasional",24,20.3,"No",0
"4902-OHLSK","Female",87,"No","No",29,2,"Fiber optic",0,3,3,"Occasional",1,98.65,"Yes",0
"3329-WDIOK","Female",41,"No","No",3,0,"DSL",2,2,3,"Frequent",1,50.6,"Yes",0
"7139-JZFVG","Male",48,"Yes","Yes",60,1,"DSL",3,2,0,"Occasional",24,60.5,"No",0
"0362-ZBZWJ","Male",33,"No","No",36,2,"Fiber optic",0,2,2,"Frequent",1,84.9,"Yes",0
"6075-QMNRR","Female",26,"No","No",52,1,"DSL",1,2,0,"Occasional",1,49.75,"No",0
"4534-WGCIR","Female",65,"No","No",58,2,"No",0,1,0,"Occasional",24,25.15,"No",0
"3144-AUDBS","Female",29,"Yes","No",6,1,"DSL",0,3,0,"Occasional",1,49.15,"Yes",0
"1697-BCSHV","Female",40,"Yes","Yes",58,2,"DSL",2,2,1,"Occasional",1,66.8,"No",0
"8752-STIVR","Female",35,"No","No",4,1,"Fiber optic",0,2,1,"Frequent",1,79,"Yes",0
"4419-UJMUS","Male",53,"Yes","Yes",69,2,"Fiber optic",0,3,3,"Occasional",24,99.35,"No",0
"6689-TCZHQ","Female",89,"No","No",5,1,"5G",0,2,2,"Frequent",1,78.95,"Yes",0
"6719-FGEDO","Female",59,"Yes","No",72,2,"No",3,3,0,"Occasional",24,97,"No",0
"9365-CSLBQ","Male",58,"No","No",71,2,"No",0,1,0,"Occasional",24,24.35,"No",0
"7254-IQWOZ","Male",27,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,69.65,"Yes",0
"2480-EJWYP","Female",84,"Yes","No",58,2,"5G",2,2,3,"Occasional",12,97.8,"No",0
"8696-JKZNU","Female",83,"No","No",37,2,"Fiber optic",0,2,0,"Frequent",1,76.25,"Yes",0
"8593-WHYHV","Male",40,"No","No",3,2,"5G",0,2,2,"Frequent",1,85.3,"Yes",0
"4537-DKTAL","Female",52,"No","No",2,1,"DSL",0,2,0,"Occasional",1,45.55,"No",0
"5227-JSCFE","Male",72,"Yes","No",71,0,"DSL",3,3,0,"Occasional",24,46.35,"No",0
"6080-LNESI","Male",19,"No","No",51,2,"No",0,1,0,"Occasional",24,24.75,"No",0
"0023-XUOPT","Female",55,"Yes","No",13,2,"Fiber optic",2,2,1,"Frequent",1,94.1,"Yes",0
"7279-NMVJC","Female",59,"No","No",17,1,"5G",0,1,0,"Occasional",12,19.9,"No",0
"2325-NBPZG","Female",19,"No","No",3,1,"Fiber optic",1,2,0,"Occasional",1,74.55,"No",0
"8225-BTJAU","Male",74,"No","No",10,1,"No",0,2,2,"Frequent",1,79.25,"Yes",0
"9564-KCLHR","Male",32,"No","No",1,1,"DSL",0,3,0,"Occasional",1,51.25,"Yes",0
"5324-KTGCG","Male",40,"No","No",71,1,"No",0,1,0,"Occasional",12,20.85,"No",0
"9681-KYGYB","Male",86,"Yes","No",49,2,"5G",3,2,0,"Occasional",1,88.2,"No",0
"9509-MPYOD","Female",21,"No","No",35,1,"No",0,1,0,"Occasional",12,20.75,"No",0
"2495-TTHBQ","Female",55,"No","No",4,1,"No",0,1,0,"Occasional",12,20.4,"No",0
"2209-XADXF","Female",21,"No","No",1,1,"No",0,2,0,"Occasional",1,25.25,"No",0
"4701-MLJPN","Male",33,"No","No",31,1,"No",0,3,0,"Occasional",1,55.25,"Yes",0
"9801-NOSHQ","Male",20,"No","Yes",23,1,"No",0,1,0,"Occasional",12,19.8,"No",0
"6135-OZQVA","Female",58,"No","No",7,2,"DSL",1,2,0,"Occasional",1,53.65,"No",0
"1142-IHLOO","Female",61,"No","No",51,1,"Fiber optic",0,2,3,"Occasional",12,87.55,"No",0
"0585-EGDDA","Male",38,"Yes","No",40,2,"No",2,2,0,"Occasional",1,80,"No",0
"0708-SJDIS","Female",23,"No","No",34,2,"DSL",0,3,1,"Occasional",1,65,"No",0
"0231-LXVAP","Male",42,"No","No",1,1,"Fiber optic",0,3,0,"Occasional",1,75.9,"Yes",0
"6925-BAYGL","Female",19,"Yes","No",53,2,"No",0,1,0,"Occasional",24,25.1,"No",0
"0708-LGSMF","Male",35,"Yes","No",13,2,"DSL",1,2,2,"Occasional",1,65.85,"No",0
"8106-GWQOK","Male",61,"Yes","No",38,0,"DSL",3,3,3,"Occasional",24,60,"No",0
"5032-MIYKT","Female",60,"No","No",1,1,"Fiber optic",0,2,0,"Occasional",1,70.7,"No",0
"0866-QLSIR","Female",53,"No","No",34,2,"5G",3,3,0,"Occasional",12,64.4,"Yes",0
"8327-LZKAS","Female",66,"Yes","No",43,2,"Fiber optic",0,3,3,"Occasional",12,107.55,"Yes",0
"7579-KKLOE","Male",24,"Yes","Yes",71,2,"5G",3,3,3,"Occasional",24,91.25,"No",0
"7196-LIWRH","Female",21,"No","No",6,1,"No",0,1,0,"Occasional",24,19.55,"No",0
"6765-MBQNU","Female",39,"No","No",26,1,"No",0,1,0,"Occasional",12,26,"No",0
"9786-YWNHU","Female",40,"Yes","Yes",63,1,"DSL",3,3,0,"Occasional",24,63.55,"No",0
"1750-CSKKM","Male",49,"No","Yes",9,1,"DSL",0,2,1,"Frequent",1,55.35,"Yes",0
"8780-YRMTT","Female",60,"No","No",66,1,"No",3,3,0,"Occasional",24,47.4,"No",0
"5692-FPTAH","Female",47,"No","No",1,1,"DSL",0,2,0,"Frequent",1,45.4,"Yes",0
"5795-BKOYE","Female",48,"Yes","Yes",69,1,"DSL",2,3,0,"Occasional",12,59.1,"No",0
"0794-YVSGE","Male",51,"No","No",72,1,"5G",0,1,0,"Occasional",24,20.3,"No",0
"3181-MIZBN","Male",39,"No","No",16,1,"No",0,1,0,"Occasional",1,19.75,"No",0
"9715-SBVSU","Male",21,"Yes","Yes",14,1,"DSL",3,2,2,"Occasional",24,61.4,"No",0
"9646-NMHXE","Male",21,"Yes","No",47,1,"5G",0,1,0,"Occasional",24,19.65,"No",0
"9389-ACWBI","Female",39,"Yes","Yes",5,1,"Fiber optic",0,2,0,"Occasional",1,69.95,"No",0
"8646-JCOMS","Female",47,"Yes","No",66,2,"5G",2,3,0,"Occasional",12,90.55,"No",0
"3237-AJGEH","Female",47,"No","No",3,1,"No",0,3,0,"Occasional",1,31,"Yes",0
"0383-CLDDA","Female",64,"No","No",69,2,"DSL",1,3,3,"Occasional",24,85.35,"No",0
"3426-NIYYL","Male",62,"No","No",15,1,"No",0,2,0,"Frequent",1,51.55,"Yes",0
"3692-JHONH","Female",76,"Yes","No",52,2,"Fiber optic",2,2,3,"Occasional",12,106.5,"No",0
"3002-WQZWT","Female",39,"No","No",29,2,"Fiber optic",0,2,0,"Occasional",1,74.2,"No",0
"2371-KFUOG","Male",54,"No","No",58,1,"Fiber optic",3,2,3,"Occasional",12,99.15,"No",0
"3030-YZADT","Male",31,"No","No",9,1,"No",0,2,0,"Frequent",1,44.95,"Yes",0
"2979-SXESE","Female",64,"Yes","Yes",17,2,"Fiber optic",1,2,1,"Frequent",1,94.4,"Yes",0
"8541-QVFKM","Female",36,"No","No",8,2,"Fiber optic",0,2,0,"Occasional",1,73.5,"No",0
"6339-YPSAH","Male",35,"No","No",9,1,"Fiber optic",0,2,0,"Occasional",1,73.8,"No",0
"0689-DSXGL","Female",50,"Yes","Yes",52,1,"No",2,3,0,"Occasional",1,85.8,"No",0
"6870-ECSHE","Female",21,"No","No",2,1,"No",0,1,0,"Occasional",12,20.45,"No",0
"2874-YXVVA","Female",63,"No","No",34,1,"No",2,3,3,"Occasional",1,105.1,"No",0
"7089-IVVAZ","Female",56,"No","No",8,2,"No",1,3,3,"Occasional",1,103.35,"Yes",0
"9647-ERGBE","Female",49,"Yes","Yes",30,2,"Fiber optic",0,2,3,"Frequent",1,100.05,"Yes",0
"3727-RJMEO","Male",30,"Yes","No",6,2,"Fiber optic",0,2,1,"Frequent",1,82.85,"Yes",0
"2869-ADAWR","Female",49,"No","No",45,2,"Fiber optic",2,2,1,"Frequent",1,89.3,"Yes",0
"5498-TXHLF","Female",44,"Yes","Yes",34,1,"No",0,2,1,"Frequent",1,87.45,"Yes",0
"4450-DLLMH","Male",56,"No","No",2,1,"No",0,2,0,"Occasional",1,71.3,"No",0
"6734-JDTTV","Male",56,"No","No",65,1,"No",0,1,0,"Occasional",24,19.85,"No",0
"8399-YNDCH","Male",83,"No","No",21,1,"5G",0,2,1,"Frequent",1,60.05,"Yes",0
"0924-BJCRC","Female",77,"Yes","No",60,1,"No",2,2,2,"Occasional",1,89.45,"No",0
"6199-IPCAO","Female",19,"Yes","Yes",29,2,"No",0,1,0,"Occasional",24,26.1,"No",0
"2589-AYCRP","Female",38,"No","No",50,1,"No",0,1,0,"Occasional",12,19.75,"No",0
"4026-SKKHW","Male",31,"No","No",3,1,"5G",0,3,0,"Occasional",1,50.25,"No",0
"3027-YNWZU","Female",60,"No","No",64,1,"No",0,1,0,"Occasional",24,25,"No",0
"7641-TQFHN","Male",29,"No","Yes",39,1,"No",0,3,3,"Occasional",24,100.55,"No",0
"0970-QXPXW","Female",52,"No","No",1,1,"No",0,1,0,"Occasional",1,19.65,"No",0
"3612-YUNGG","Male",43,"Yes","Yes",64,2,"Fiber optic",2,3,3,"Occasional",24,109.2,"No",0
"5832-TRLPB","Male",59,"No","No",29,1,"DSL",0,3,3,"Occasional",12,75.35,"No",0
"4174-LPGTI","Female",45,"Yes","Yes",41,1,"DSL",2,3,2,"Occasional",12,66.5,"Yes",0
"8294-UIMBA","Female",61,"No","No",30,1,"Fiber optic",0,3,3,"Occasional",12,94.4,"No",0
"1803-BGNBD","Female",63,"No","No",12,1,"DSL",2,3,0,"Occasional",1,54.3,"No",0
"0042-RLHYP","Female",37,"No","No",69,1,"5G",0,1,0,"Occasional",24,19.7,"No",0
"1915-IOFGU","Female",63,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,70.5,"Yes",0
"3981-QSVQI","Male",64,"No","No",8,1,"5G",0,1,0,"Occasional",1,19.7,"No",0
"6834-NXDCA","Female",22,"No","No",13,0,"DSL",0,2,0,"Frequent",1,23.9,"Yes",0
"9948-YPTDG","Male",23,"Yes","No",38,1,"5G",3,2,0,"Occasional",1,79.45,"Yes",0
"9512-PHSMG","Female",22,"Yes","No",10,1,"No",0,1,0,"Occasional",1,20.55,"No",0
"2188-SXWVT","Female",38,"No","No",34,1,"DSL",3,2,0,"Occasional",12,55,"No",0
"8059-UDZFY","Female",88,"No","Yes",33,1,"No",2,2,3,"Occasional",1,105.35,"No",0
"3043-SUDUA","Female",22,"No","No",32,1,"No",0,1,0,"Occasional",1,19.9,"No",0
"1561-BWHIN","Male",37,"No","No",19,1,"No",0,1,0,"Occasional",12,19.8,"No",0
"9891-NQDBD","Female",45,"No","No",28,2,"5G",0,1,0,"Occasional",12,25.55,"No",0
"3308-JSGML","Male",74,"Yes","No",59,0,"DSL",1,3,3,"Occasional",24,64.05,"No",0
"8932-CZHRQ","Male",44,"No","No",68,2,"5G",3,2,2,"Occasional",12,76.75,"No",0
"1897-RCFUM","Female",44,"No","No",39,2,"No",0,1,0,"Occasional",12,24.2,"No",0
"1299-AURJA","Female",61,"No","No",70,2,"5G",0,1,0,"Occasional",24,24.7,"No",0
"0559-CKHUS","Female",59,"No","No",29,1,"No",0,1,0,"Occasional",24,19.55,"No",0
"9418-RUKPH","Female",38,"No","No",38,1,"No",0,1,0,"Occasional",24,19.95,"No",0
"7814-LEEVE","Female",36,"No","No",1,1,"No",0,1,0,"Occasional",1,20.3,"No",0
"9313-QOLTZ","Male",37,"No","No",26,1,"5G",0,1,0,"Occasional",1,20.9,"No",0
"0428-AXXLJ","Male",64,"No","No",25,1,"No",0,1,0,"Occasional",12,19.5,"No",0
"7758-XKCBS","Male",51,"No","No",15,0,"DSL",0,3,0,"Occasional",1,29.7,"Yes",0
"8853-TZDGH","Female",63,"No","No",72,1,"No",2,3,3,"Occasional",24,111.6,"No",0
"1100-DDVRV","Male",58,"Yes","No",17,0,"DSL",2,2,3,"Occasional",1,49.8,"No",0
"7673-LPRNY","Female",32,"No","No",23,2,"DSL",1,2,3,"Occasional",12,78.55,"No",0
"3761-FLYZI","Female",68,"Yes","No",65,2,"5G",2,2,3,"Occasional",1,108.8,"No",0
"8869-TORSS","Female",55,"No","No",48,2,"No",1,3,0,"Occasional",12,60.35,"Yes",0
"2039-JONDJ","Male",40,"No","No",27,1,"5G",3,2,0,"Occasional",12,55.45,"No",0
"3926-YZVVX","Female",23,"No","No",41,1,"DSL",0,3,0,"Occasional",12,50.05,"No",0
"0004-TLHLJ","Male",47,"No","No",4,1,"Fiber optic",0,2,0,"Frequent",1,73.9,"Yes",0
"9286-DOJGF","Female",81,"Yes","No",38,2,"Fiber optic",0,2,0,"Frequent",1,74.95,"Yes",0
"9940-RHLFB","Female",42,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,75.3,"Yes",0
"0186-CAERR","Male",47,"No","No",71,2,"Fiber optic",3,3,3,"Occasional",12,116.3,"No",0
"8434-PNQZX","Female",22,"No","No",42,1,"No",0,3,3,"Occasional",24,78.45,"No",0
"8332-OSJDW","Male",41,"No","No",12,2,"5G",0,1,0,"Occasional",12,26.4,"No",0
"5392-AKEMH","Female",56,"No","No",12,1,"DSL",0,2,0,"Occasional",1,45.05,"No",0
"0303-WMMRN","Male",45,"No","No",5,1,"No",0,1,0,"Occasional",1,19.25,"No",0
"4735-BJKOU","Female",21,"No","No",40,1,"5G",0,1,0,"Occasional",24,20.15,"No",0
"6888-SBYAI","Male",30,"No","No",1,1,"DSL",1,2,0,"Occasional",1,50.7,"No",0
"9405-GPBBG","Female",43,"No","No",64,1,"No",2,3,3,"Occasional",24,110.5,"No",0
"7613-LLQFO","Male",28,"No","No",12,1,"No",0,2,1,"Frequent",1,84.45,"Yes",0
"5955-ERIHD","Male",54,"Yes","No",18,1,"No",0,2,3,"Frequent",1,94.7,"Yes",0
"1455-UGQVH","Male",30,"Yes","No",10,2,"Fiber optic",0,2,3,"Frequent",1,98.5,"Yes",0
"0068-FIGTF","Female",41,"No","No",27,1,"DSL",2,3,3,"Occasional",12,78.2,"No",0
"0345-XMMUG","Female",36,"Yes","No",46,2,"Fiber optic",2,3,3,"Occasional",24,108.9,"No",0
"8480-PPONV","Male",32,"Yes","Yes",62,2,"5G",3,3,3,"Occasional",24,115.55,"No",0
"4277-UDIEF","Male",57,"Yes","Yes",24,2,"DSL",1,3,3,"Occasional",1,81,"No",0
"1619-YWUBB","Female",56,"No","No",68,2,"No",0,1,0,"Occasional",24,24.95,"No",0
"8185-UPYBR","Male",42,"Yes","No",6,1,"DSL",0,2,0,"Frequent",1,75.5,"Yes",0
"0628-CNQRM","Male",57,"Yes","Yes",22,1,"DSL",1,3,1,"Occasional",12,67.5,"Yes",0
"7249-WBIYX","Male",32,"Yes","No",10,2,"5G",0,2,1,"Frequent",1,85.6,"Yes",0
"6112-KTHFQ","Female",46,"No","No",13,1,"No",0,1,0,"Occasional",1,19.3,"No",0
"1678-FYZOW","Female",62,"No","No",3,1,"Fiber optic",0,2,1,"Occasional",1,79.4,"Yes",0
"5149-QYTTU","Female",47,"Yes","Yes",71,2,"5G",3,3,0,"Occasional",12,95.15,"No",0
"4910-AQFFX","Male",43,"Yes","Yes",9,2,"Fiber optic",0,2,0,"Frequent",1,79.35,"Yes",0
"6283-GITPX","Male",44,"No","Yes",71,1,"DSL",3,3,1,"Occasional",24,76.9,"No",0
"0151-ONTOV","Female",61,"No","No",1,1,"5G",0,2,0,"Frequent",1,70.9,"Yes",0
"8824-RWFXJ","Male",39,"Yes","Yes",3,1,"5G",2,2,0,"Occasional",1,56.15,"Yes",0
"9019-QVLZD","Female",20,"No","No",1,1,"Fiber optic",0,2,1,"Frequent",1,79.55,"Yes",0
"4844-JJWUY","Female",74,"No","No",1,1,"Fiber optic",2,2,2,"Frequent",1,86,"Yes",0
"5895-QSXOD","Male",50,"No","No",9,1,"Fiber optic",0,2,0,"Occasional",1,70.05,"No",0
"6278-FEPBZ","Female",21,"No","No",9,1,"No",0,1,0,"Occasional",1,20.25,"No",0
